pressure(bar),heat flux(kW/m2),mass fluxkg/(m2⋅s),sub cooling,channel dia(mm),d/dMax,t/tMax
3,0.2119,697,30,0.408,0.4882341561,0.1794872115
3,0.2119,697,30,0.408,0.4667997432,0.1367521154
3,0.2119,697,30,0.408,0.4667997432,0.1367521154
3,0.2119,697,30,0.408,0.4707876432,0.1581196154
3,0.2119,697,30,0.408,0.3956111116,0.1111111538
3,0.2119,697,30,0.408,0.3288148858,0.08974355769
3,0.2119,697,30,0.408,0.3203378503,0.06837605769
3,0.2119,697,30,0.408,0.2850447155,0.042735
3,0.2119,697,30,0.408,0.2855415542,0.0213675
9.2,0.084,193,24.4,0.508,1,1
9.2,0.084,193,24.4,0.508,0.9538901156,0.8710680451
9.2,0.084,193,24.4,0.508,0.9183557673,0.7510760434
9.2,0.084,193,24.4,0.508,0.8622172394,0.6265147074
9.2,0.084,193,24.4,0.508,0.7984358871,0.5640023498
9.2,0.084,193,24.4,0.508,0.7856727805,0.5018211016
9.2,0.084,193,24.4,0.508,0.7625323863,0.4351367161
9.2,0.084,193,24.4,0.508,0.7293633486,0.3728229496
9.2,0.084,193,24.4,0.508,0.6427902462,0.2524998385
9.2,0.084,193,24.4,0.508,0.6300339757,0.1903184661
9.2,0.084,193,24.4,0.508,0.450701048,0.04721537758
9.2,0.084,193,24.4,0.508,0.3065401522,0.01523078299
9.2,0.084,193,24.4,0.508,0.6859879273,0.3104429861
1,0.045,30,24,3.75,0.234662196,0.043712172
1,0.045,30,24,3.75,0.56417125,0.083053127
1,0.045,30,24,3.75,0.704623182,0.128446537
1,0.045,30,24,3.75,0.796375728,0.173839946
1,0.045,30,24,3.75,0.862335165,0.213180901
1,0.045,30,24,3.75,0.928305683,0.258574311
1,0.045,30,24,3.75,1,0.300941493
1,0.045,30,24,3.75,0.991489105,0.346334902
1,0.045,30,24,3.75,0.98297821,0.391728312
1,0.045,30,24,3.75,0.977331985,0.437121722
1,0.045,30,24,3.75,0.96309175,0.482515131
1,0.045,30,24,3.75,0.945975764,0.521856086
1,0.045,30,24,3.75,0.89734841,0.561197041
1,0.045,30,24,3.75,0.845867469,0.606590451
1,0.045,30,24,3.75,0.785792519,0.65198386
1,0.045,30,24,3.75,0.745764715,0.694351042
1,0.045,30,24,3.75,0.685689765,0.739744452
1,0.045,30,24,3.75,0.599821705,0.779085407
1,0.045,30,24,3.75,0.534017415,0.824478816
1,0.045,30,24,3.75,0.459613574,0.866845999
1,0.045,30,24,3.75,0.399544165,0.915265636
1,0.045,30,24,3.75,0.37956905,0.957632818
1,0.045,30,24,3.75,0.265059833,1
1,0.045,30,,3.75,,
1,0.045,30,24,3.75,0.077299304,0.0378861
1,0.045,30,24,3.75,0.143393735,0.059604247
1,0.045,30,24,3.75,0.330108698,0.092181467
1,0.045,30,24,3.75,0.542748273,0.157335907
1,0.045,30,24,3.75,0.646196804,0.189913127
1,0.045,30,24,3.75,0.752505484,0.218146718
1,0.045,30,24,3.75,0.807148212,0.252895753
1,0.045,30,24,3.75,0.853166065,0.283301158
1,0.045,30,24,3.75,0.893424743,0.30719112
1,0.045,30,24,3.75,0.919354908,0.341940154
1,0.045,30,24,3.75,0.94240271,0.37234556
1,0.045,30,24,3.75,0.965456066,0.40492278
1,0.045,30,24,3.75,1,0.439671815
1,0.045,30,24,3.75,0.988592727,0.47007722
1,0.045,30,24,3.75,0.971437387,0.498310811
1,0.045,30,24,3.75,0.939942427,0.533059846
1,0.045,30,24,3.75,0.87397573,0.561293436
1,0.045,30,24,3.75,0.836732704,0.593870656
1,0.045,30,24,3.75,0.787999099,0.624276062
1,0.045,30,24,3.75,0.74501356,0.656853282
1,0.045,30,24,3.75,0.693408699,0.687258687
1,0.045,30,24,3.75,0.636061325,0.717664093
1,0.045,30,24,3.75,0.601684001,0.748069498
1,0.045,30,24,3.75,0.547213437,0.780646718
1,0.045,30,24,3.75,0.538682974,0.813223938
1,0.045,30,24,3.75,0.466979319,0.843629344
1,0.045,30,24,3.75,0.432590888,0.86969112
1,0.045,30,24,3.75,0.335062587,0.906611969
1,0.045,30,24,3.75,0.289194685,0.93484556
1,0.045,30,24,3.75,0.286412287,0.969594595
1,0.045,30,24,3.75,0.220451145,1
1,0.045,30,,3.75,,
1,0.045,30,24,3.75,0.102661696,0.05205368
1,0.045,30,24,3.75,0.268813738,0.077673851
1,0.045,30,24,3.75,0.403336468,0.105124034
1,0.045,30,24,3.75,0.61174421,0.158194388
1,0.045,30,24,3.75,0.698805126,0.181984547
1,0.045,30,24,3.75,0.746338327,0.211264742
1,0.045,30,24,3.75,0.783316525,0.236884913
1,0.045,30,24,3.75,0.836117029,0.264335096
1,0.045,30,24,3.75,0.865186625,0.289955266
1,0.045,30,24,3.75,0.894256221,0.315575437
1,0.045,30,24,3.75,0.947051625,0.341195608
1,0.045,30,24,3.75,0.962945316,0.368645791
1,0.045,30,24,3.75,0.976197707,0.394265962
1,0.045,30,24,3.75,1,0.421716145
1,0.045,30,24,3.75,0.986890382,0.447336316
1,0.045,30,24,3.75,0.913153243,0.474786499
1,0.045,30,24,3.75,0.894771223,0.500406669
1,0.045,30,24,3.75,0.871106604,0.522366816
1,0.045,30,24,3.75,0.858007184,0.551647011
1,0.045,30,24,3.75,0.818540656,0.579097194
1,0.045,30,24,3.75,0.78170523,0.604717365
1,0.045,30,24,3.75,0.779140416,0.630337536
1,0.045,30,24,3.75,0.763394597,0.655957706
1,0.045,30,24,3.75,0.676476454,0.683407889
1,0.045,30,24,3.75,0.642277229,0.70902806
1,0.045,30,24,3.75,0.573812492,0.736478243
1,0.045,30,24,3.75,0.542254566,0.763928426
1,0.045,30,24,3.75,0.505414042,0.787718585
1,0.045,30,24,3.75,0.476492317,0.815168768
1,0.045,30,24,3.75,0.455479196,0.842618951
1,0.045,30,24,3.75,0.408098967,0.868239122
1,0.045,30,24,3.75,0.402897951,0.893859292
1,0.045,30,24,3.75,0.38188483,0.921309475
1,0.045,30,24,3.75,0.292320287,0.945099634
1,0.045,30,24,3.75,0.168495332,0.972549817
1,0.045,30,24,3.75,0.163299415,1
1,0.045,30,,3.75,,
1,0.045,30,24,3.75,0.054710139,0.037281331
1,0.045,30,24,3.75,0.155058863,0.073415543
1,0.045,30,24,3.75,0.391257777,0.114711787
1,0.045,30,24,3.75,0.52394255,0.148264984
1,0.045,30,24,3.75,0.643690401,0.181818182
1,0.045,30,24,3.75,0.744045381,0.22053341
1,0.045,30,24,3.75,0.808823826,0.259248638
1,0.045,30,24,3.75,0.860665349,0.297963866
1,0.045,30,24,3.75,0.918969078,0.334098079
1,0.045,30,24,3.75,0.970804345,0.370232291
1,0.045,30,24,3.75,1,0.406366504
1,0.045,30,24,3.75,0.974219993,0.445081732
1,0.045,30,24,3.75,0.954908447,0.48379696
1,0.045,30,24,3.75,0.919419493,0.519931173
1,0.045,30,24,3.75,0.874234103,0.558646401
1,0.045,30,24,3.75,0.81286505,0.592199599
1,0.045,30,24,3.75,0.728868895,0.630914826
1,0.045,30,24,3.75,0.699848402,0.667049039
1,0.045,30,24,3.75,0.557629844,0.703183252
1,0.045,30,24,3.75,0.476867919,0.74189848
1,0.045,30,24,3.75,0.457543862,0.775451678
1,0.045,30,24,3.75,0.431782622,0.821909951
1,0.045,30,24,3.75,0.415686539,0.852882134
1,0.045,30,24,3.75,0.341393075,0.891597362
1,0.045,30,24,3.75,0.267093356,0.927731574
1,0.045,30,24,3.75,0.24778181,0.966446802
1,0.045,30,24,3.75,0.170241605,1
1,0.045,30,,3.75,,
1,0.045,30,24,3.75,0.038102837,0.021172887
1,0.045,30,24,3.75,0.076383973,0.038994669
1,0.045,30,24,3.75,0.126271009,0.043107388
1,0.045,30,24,3.75,0.247677909,0.059558264
1,0.045,30,24,3.75,0.400686685,0.081492765
1,0.045,30,24,3.75,0.488851641,0.102056359
1,0.045,30,24,3.75,0.568690836,0.117136329
1,0.045,30,24,3.75,0.633582893,0.13907083
1,0.045,30,24,3.75,0.683505302,0.158263519
1,0.045,30,24,3.75,0.725114814,0.177456207
1,0.045,30,24,3.75,0.781687542,0.196648896
1,0.045,30,24,3.75,0.818315746,0.218583397
1,0.045,30,24,3.75,0.859922041,0.236405179
1,0.045,30,24,3.75,0.888237348,0.25833968
1,0.045,30,24,3.75,0.923193325,0.276161462
1,0.045,30,24,3.75,0.94817704,0.295354151
1,0.045,30,24,3.75,0.959866551,0.317288652
1,0.045,30,24,3.75,0.953261254,0.33648134
1,0.045,30,24,3.75,0.994861118,0.35156131
1,0.045,30,24,3.75,0.984943525,0.376237624
1,0.045,30,24,3.75,0.994960808,0.394059406
1,0.045,30,24,3.75,1,0.415993907
1,0.045,30,24,3.75,0.985075373,0.432444783
1,0.045,30,24,3.75,0.958522337,0.453008378
1,0.045,30,24,3.75,0.955248631,0.474942879
1,0.045,30,24,3.75,0.938671073,0.495506474
1,0.045,30,24,3.75,0.927068389,0.510586443
1,0.045,30,24,3.75,0.892205671,0.532520944
1,0.045,30,24,3.75,0.863983624,0.550342727
1,0.045,30,24,3.75,0.839099599,0.573648134
1,0.045,30,24,3.75,0.752684049,0.59009901
1,0.045,30,24,3.75,0.726131013,0.610662605
1,0.045,30,24,3.75,0.706231511,0.632597106
1,0.045,30,24,3.75,0.69297268,0.650418888
1,0.045,30,24,3.75,0.651456428,0.670982483
1,0.045,30,24,3.75,0.629881483,0.687433359
1,0.045,30,24,3.75,0.644892936,0.707996954
1,0.045,30,24,3.75,0.598395377,0.731302361
1,0.045,30,24,3.75,0.56851075,0.749124143
1,0.045,30,24,3.75,0.55525835,0.769687738
1,0.045,30,24,3.75,0.517067257,0.790251333
1,0.045,30,24,3.75,0.517105847,0.806702209
1,0.045,30,24,3.75,0.457301218,0.827265804
1,0.045,30,24,3.75,0.432410762,0.847829398
1,0.045,30,24,3.75,0.42413967,0.865651181
1,0.045,30,24,3.75,0.400915008,0.887585682
1,0.045,30,24,3.75,0.364383279,0.90677837
1,0.045,30,24,3.75,0.272989638,0.927341965
1,0.045,30,24,3.75,0.261390171,0.943792841
1,0.045,30,24,3.75,0.211567452,0.967098248
1,0.045,30,24,3.75,0.155084767,0.986290937
1,0.045,30,24,3.75,0.130178232,1
1,0.045,30,,3.75,,
1,0.045,30,24,3.75,0.06284185,0.022089552
1,0.045,30,24,3.75,0.150713449,0.038208955
1,0.045,30,24,3.75,0.263453098,0.058358209
1,0.045,30,24,3.75,0.369563831,0.078507463
1,0.045,30,24,3.75,0.452470154,0.097313433
1,0.045,30,24,3.75,0.520464622,0.117462687
1,0.045,30,24,3.75,0.608339427,0.134925373
1,0.045,30,24,3.75,0.656447148,0.155074627
1,0.045,30,24,3.75,0.701240411,0.175223881
1,0.045,30,24,3.75,0.755970636,0.192686567
1,0.045,30,24,3.75,0.772587802,0.211492537
1,0.045,30,24,3.75,0.812412584,0.232985075
1,0.045,30,24,3.75,0.840623942,0.249104478
1,0.045,30,24,3.75,0.908628026,0.273283582
1,0.045,30,24,3.75,0.93518536,0.290746269
1,0.045,30,24,3.75,0.931912573,0.308208955
1,0.045,30,24,3.75,0.963448005,0.328358209
1,0.045,30,24,3.75,0.97343305,0.345820896
1,0.045,30,24,3.75,1,0.367313433
1,0.045,30,24,3.75,0.968557527,0.386119403
1,0.045,30,24,3.75,0.980203006,0.404925373
1,0.045,30,24,3.75,0.963678799,0.425074627
1,0.045,30,24,3.75,0.967041339,0.445223881
1,0.045,30,24,3.75,0.938913324,0.464029851
1,0.045,30,24,3.75,0.915756995,0.482835821
1,0.045,30,24,3.75,0.895915125,0.501641791
1,0.045,30,24,3.75,0.871101568,0.520447761
1,0.045,30,24,3.75,0.872800468,0.537910448
1,0.045,30,24,3.75,0.874515395,0.562089552
1,0.045,30,24,3.75,0.836437595,0.578208955
1,0.045,30,24,3.75,0.826542304,0.598358209
1,0.045,30,24,3.75,0.783499228,0.617164179
1,0.045,30,24,3.75,0.76863225,0.637313433
1,0.045,30,24,3.75,0.757073319,0.654776119
1,0.045,30,24,3.75,0.733923401,0.676268657
1,0.045,30,24,3.75,0.699163265,0.693731343
1,0.045,30,24,3.75,0.692579226,0.712537313
1,0.045,30,24,3.75,0.647885332,0.734029851
1,0.045,30,24,3.75,0.639640859,0.751492537
1,0.045,30,24,3.75,0.636377689,0.772985075
1,0.045,30,24,3.75,0.608246468,0.790447761
1,0.045,30,24,3.75,0.560231706,0.809253731
1,0.045,30,24,3.75,0.575194848,0.829402985
1,0.045,30,24,3.75,0.520554376,0.849552239
1,0.045,30,24,3.75,0.49241995,0.865671642
1,0.045,30,24,3.75,0.427842514,0.888507463
1,0.045,30,24,3.75,0.40467657,0.903283582
1,0.045,30,24,3.75,0.388158773,0.926119403
1,0.045,30,24,3.75,0.383231963,0.944925373
1,0.045,30,24,3.75,0.330242309,0.96238806
1,0.045,30,24,3.75,0.340230559,0.98119403
1,0.045,30,24,3.75,0.219297724,1
1,0.045,30,24,3.75,,
1,0.045,30,24,3.75,0.076555024,0.021653543
1,0.045,30,24,3.75,0.267942584,0.070866142
1,0.045,30,24,3.75,0.392344498,0.118110236
1,0.045,30,24,3.75,0.435406699,0.149606299
1,0.045,30,24,3.75,0.492822967,0.18503937
1,0.045,30,24,3.75,0.535885167,0.200787402
1,0.045,30,24,3.75,0.564593301,0.230314961
1,0.045,30,,3.75,0.602870813,0.263779528
1,0.045,30,24,3.75,0.636363636,0.281496063
1,0.045,30,24,3.75,0.674641148,0.312992126
1,0.045,30,24,3.75,0.722488038,0.348425197
1,0.045,30,24,3.75,0.784688995,0.411417323
1,0.045,30,24,3.75,0.842105263,0.482283465
1,0.045,30,24,3.75,0.913875598,0.561023622
1,0.045,30,24,3.75,0.956937799,0.659448819
1,0.045,30,24,3.75,0.990430622,0.765748031
1,0.045,30,24,3.75,1,0.881889764
1,0.045,30,24,3.75,0.990430622,1
1,0.045,30,24,3.75,,
1,0.045,30,24,3.75,,
1,0.045,30,24,3.75,0.161290323,0.038302277
1,0.045,30,24,3.75,0.296774194,0.065818473
1,0.045,30,24,3.75,0.425806452,0.095538636
1,0.045,30,24,3.75,0.625806452,0.174814666
1,0.045,30,24,3.75,0.787096774,0.338943432
1,0.045,30,24,3.75,0.890322581,0.525078475
1,0.045,30,24,3.75,0.941935484,0.648534028
1,0.045,30,24,3.75,1,0.791491351
1,0.045,30,24,3.75,0.974193548,1
1,0.045,30,24,3.75,,
1,0.045,30,24,3.75,0.122257053,0.007727975
1,0.045,30,24,3.75,0.24137931,0.061823802
1,0.045,30,24,3.75,0.514106583,0.094281298
1,0.045,30,24,3.75,0.636363636,0.139103555
1,0.045,30,24,3.75,0.742946708,0.191653787
1,0.045,30,24,3.75,0.811912226,0.202472952
1,0.045,30,24,3.75,0.868338558,0.248840804
1,0.045,30,24,3.75,0.902821317,0.29366306
1,0.045,30,24,3.75,0.943573668,0.335394127
1,0.045,30,,3.75,0.971786834,0.391035549
1,0.045,30,24,3.75,0.97492163,0.412673879
1,0.045,30,24,3.75,0.996865204,0.468315301
1,0.045,30,24,3.75,0.996865204,0.534775889
1,0.045,30,24,3.75,1,0.579598145
1,0.045,30,24,3.75,0.984326019,0.622874807
1,0.045,30,24,3.75,0.97492163,0.667697063
1,0.045,30,24,3.75,0.952978056,0.71251932
1,0.045,30,24,3.75,0.940438871,0.743431221
1,0.045,30,24,3.75,0.89968652,0.800618238
1,0.045,30,24,3.75,0.871473354,0.85316847
1,0.045,30,24,3.75,0.849529781,0.86553323
1,0.045,30,24,3.75,0.802507837,0.910355487
1,0.045,30,24,3.75,0.752351097,0.955177743
1,0.045,30,24,3.75,0.721003135,0.978361669
1,0.045,30,24,3.75,0.673981191,1
1,0.045,30,24,3.75,,
1,0.045,30,24,3.75,0.588874842,0.230769231
1,0.045,30,24,3.75,0.746396966,0.480769231
1,0.045,30,24,3.75,0.842730721,0.769230769
1,0.045,30,24,3.75,1,1
1,0.045,30,24,3.75,,
1,0.045,30,24,3.75,0.289473684,0.141843972
1,0.045,30,24,3.75,0.486842105,0.319148936
1,0.045,30,24,3.75,0.657894737,0.496453901
1,0.045,30,24,3.75,0.815789474,0.659574468
1,0.045,30,24,3.75,0.934210526,0.836879433
1,0.045,30,24,3.75,1,1
1,0.045,30,24,3.75,,
1,0.045,30,24,3.75,0.33563014,0.213249706
1,0.045,30,24,3.75,0.495665703,0.368090945
1,0.045,30,24,3.75,0.682707268,0.529432902
1,0.045,30,24,3.75,0.802178262,0.677740755
1,0.045,30,24,3.75,0.921426984,0.838919378
1,0.045,30,24,3.75,1,1
1,0.045,30,24,3.75,,
1,0.045,30,24,3.75,0.336725139,0.164967912
1,0.045,30,,3.75,0.398882794,0.213288033
1,0.045,30,24,3.75,0.446838266,0.252548131
1,0.045,30,24,3.75,0.469990154,0.294828237
1,0.045,30,24,3.75,0.525030643,0.332578331
1,0.045,30,24,3.75,0.571246006,0.38391846
1,0.045,30,24,3.75,0.601478892,0.423178558
1,0.045,30,24,3.75,0.642341311,0.460928652
1,0.045,30,24,3.75,0.672586252,0.504718762
1,0.045,30,24,3.75,0.727638797,0.546998867
1,0.045,30,24,3.75,0.750770591,0.581728954
1,0.045,30,24,3.75,0.780999457,0.619479049
1,0.045,30,24,3.75,0.805959773,0.675349188
1,0.045,30,24,3.75,0.843245524,0.701019253
1,0.045,30,24,3.75,0.861092692,0.74782937
1,0.045,30,24,3.75,0.884256636,0.794639487
1,0.045,30,24,3.75,0.916237668,0.824839562
1,0.045,30,24,3.75,0.939425724,0.880709702
1,0.045,30,24,3.75,0.953692206,0.913929785
1,0.045,30,24,3.75,0.992806478,0.960739902
1,0.045,30,24,3.75,0.545288249,1
